Timestamp,Temperature,Signal Strength,CPU Usage,RAM Usage,Storage Usage,Transfer Status
2023-11-27 13:57:03,56.4,-61,0.0,28.6857,8.0,1
2023-11-27 14:02:04,56.4,-61,1.7000000000000028,28.8541,8.0,1
2023-11-27 14:07:04,56.9,-62,0.0,28.8459,8.0,1
2023-11-27 14:12:04,56.9,-61,1.5999999999999943,28.705,8.0,1
2023-11-27 14:17:05,56.9,-62,9.200000000000003,28.4989,8.0,1
2023-11-27 14:22:05,56.4,-60,0.0,28.6359,8.0,1
2023-11-27 14:27:05,56.9,-63,0.0,28.803,8.0,1
2023-11-27 14:32:06,56.9,-63,4.799999999999997,28.5294,8.0,1
2023-11-27 14:37:06,56.4,-64,1.5999999999999943,28.4654,8.0,1
2023-11-27 14:42:07,56.9,-63,1.5999999999999943,28.3516,8.0,1
2023-11-27 14:47:07,56.9,-60,1.7000000000000028,29.2273,8.0,1
2023-11-27 14:52:07,56.9,-62,0.0,28.9052,8.0,1
2023-11-27 14:57:08,56.9,-62,0.0,28.973,8.0,1
2023-11-27 15:02:08,56.9,-63,1.5999999999999943,28.6552,8.0,1
2023-11-27 15:07:08,56.4,-61,0.0,28.9009,8.0,1
2023-11-27 15:12:09,55.8,-61,1.5999999999999943,28.7909,8.0,1
2023-11-27 15:17:09,58.0,-61,29.0,28.4719,8.0,1
2023-11-27 15:22:10,56.4,-61,0.0,28.4233,8.0,1
2023-11-27 15:27:10,56.4,-61,0.0,28.5101,8.0,1
2023-11-27 15:32:10,56.9,-61,0.0,28.5431,8.0,1
2023-11-27 15:37:11,56.4,-60,1.5999999999999943,28.5779,8.0,1
2023-11-27 15:42:11,56.4,-64,1.5999999999999943,28.6247,8.0,1
2023-11-27 15:47:11,56.9,-63,1.5999999999999943,28.9296,8.0,1
2023-11-27 15:52:12,56.4,-60,1.5999999999999943,28.9185,8.0,1
2023-11-27 15:57:12,56.4,-62,1.5999999999999943,28.9803,8.0,1
2023-11-27 16:02:12,56.9,-64,3.200000000000003,29.0666,8.0,1
2023-11-27 16:07:13,56.4,-63,1.5999999999999943,28.9898,8.0,1
2023-11-27 16:12:13,56.4,-61,0.0,28.8412,8.0,1
2023-11-27 16:17:13,56.9,-63,1.5999999999999943,28.833,8.0,1
2023-11-27 16:22:14,56.4,-62,3.200000000000003,28.8558,8.0,1
2023-11-27 16:27:14,56.9,-62,1.5999999999999943,28.5096,8.0,1
2023-11-27 16:32:15,56.9,-63,3.299999999999997,28.6162,8.0,1
2023-11-27 16:37:15,56.9,-62,1.5999999999999943,28.8463,8.0,1
2023-11-27 16:42:15,56.4,-62,0.0,28.845,8.0,1
2023-11-27 16:47:16,58.0,-62,6.200000000000003,28.0922,8.0,1
2023-11-27 16:52:16,56.4,-60,1.5999999999999943,28.3379,8.0,1
2023-11-27 16:57:17,56.4,-62,1.5999999999999943,28.3452,8.0,1
2023-11-27 17:02:17,56.9,-62,1.5999999999999943,28.468,8.0,1
2023-11-27 17:07:17,56.4,-62,3.200000000000003,28.5732,8.0,1
2023-11-27 17:12:18,56.9,-62,3.200000000000003,28.5127,8.0,1
2023-11-27 17:17:18,56.9,-62,1.7000000000000028,28.7665,8.0,1
2023-11-27 17:22:19,56.4,-62,1.5999999999999943,28.6299,8.0,1
2023-11-27 17:27:19,56.4,-62,1.5999999999999943,28.5036,8.0,1
2023-11-27 17:32:19,55.8,-62,3.200000000000003,28.4341,8.0,1
2023-11-27 17:37:20,56.9,-61,0.0,28.6303,8.0,1
2023-11-27 17:42:20,56.9,-62,3.200000000000003,28.8665,8.0,1
2023-11-27 17:47:20,56.9,-62,1.7000000000000028,28.425,8.0,1
2023-11-27 17:52:21,56.4,-60,1.5999999999999943,28.1708,8.0,1
2023-11-27 17:57:21,56.4,-61,1.5999999999999943,28.206,8.0,1
2023-11-27 18:02:21,56.4,-62,3.200000000000003,28.0982,8.0,1
2023-11-27 18:07:22,55.8,-62,1.5999999999999943,28.3821,8.0,1
2023-11-27 18:12:22,56.4,-61,0.0,28.2477,8.0,1
2023-11-27 18:17:23,57.5,-61,3.200000000000003,28.5247,8.0,1
2023-11-27 18:22:23,56.4,-61,0.0,28.273,8.0,1
2023-11-27 18:27:24,56.4,-62,1.5999999999999943,28.3911,8.0,1
2023-11-27 18:32:24,56.9,-61,0.0,28.4573,8.0,1
2023-11-27 18:37:24,56.4,-61,0.0,28.5328,8.0,1
2023-11-27 18:42:25,56.4,-61,0.0,28.4993,8.0,1
2023-11-27 18:47:25,56.9,-61,1.5999999999999943,28.5023,8.0,1
2023-11-27 18:52:25,56.4,-61,0.0,28.6204,8.0,1
2023-11-27 18:57:26,56.9,-61,1.5999999999999943,28.6582,8.0,1
2023-11-27 19:02:26,56.4,-62,1.5999999999999943,28.836,8.0,1
2023-11-27 19:07:27,56.9,-61,1.5999999999999943,28.9193,8.0,1
2023-11-27 19:12:27,56.4,-61,1.5999999999999943,28.7489,8.0,1
2023-11-27 19:17:27,56.9,-62,3.299999999999997,28.6024,8.0,1
2023-11-27 19:22:28,56.9,-61,0.0,28.8365,8.0,1
2023-11-27 19:27:28,56.4,-62,1.5999999999999943,28.763,8.0,1
2023-11-27 19:32:29,56.9,-61,3.299999999999997,28.8223,8.0,1
2023-11-27 19:37:29,56.4,-61,1.5999999999999943,28.593,8.0,1
2023-11-27 19:42:29,55.8,-61,3.200000000000003,28.7828,8.0,1
2023-11-27 19:47:30,56.9,-61,1.7000000000000028,28.3289,8.0,1
2023-11-27 19:52:30,56.4,-61,1.5999999999999943,28.3336,8.0,1
2023-11-27 19:57:30,56.4,-62,0.0,28.611,8.0,1
2023-11-27 20:02:31,56.4,-62,3.200000000000003,29.0971,8.0,1
2023-11-27 20:07:31,55.8,-61,0.0,28.958,8.0,1
2023-11-27 20:12:32,56.4,-62,1.5999999999999943,28.6789,8.0,1
2023-11-27 20:17:32,56.9,-60,4.799999999999997,28.5981,8.0,1
2023-11-27 20:22:32,56.4,-59,0.0,28.7119,8.0,1
2023-11-27 20:27:33,55.8,-62,0.0,28.6123,8.0,1
2023-11-27 20:32:33,56.4,-62,1.7000000000000028,28.5818,8.0,1
2023-11-27 20:37:33,56.4,-62,0.0,28.7184,8.0,1
2023-11-27 20:42:34,56.4,-61,0.0,28.7922,8.0,1
2023-11-27 20:47:34,56.9,-61,6.299999999999997,28.7274,8.0,1
2023-11-27 20:52:34,56.9,-61,1.5999999999999943,28.7046,8.0,1
2023-11-27 20:57:35,55.8,-62,0.0,28.6308,8.0,1
2023-11-27 21:02:35,56.9,-61,0.0,28.62,8.0,1
2023-11-27 21:07:36,55.8,-62,0.0,28.8721,8.0,1
2023-11-27 21:12:36,56.4,-61,0.0,28.8811,8.0,1
2023-11-27 21:17:36,56.9,-61,1.5999999999999943,28.9442,8.0,1
2023-11-27 21:22:37,55.8,-62,1.5999999999999943,29.0512,8.0,1
2023-11-27 21:27:37,56.4,-62,0.0,28.8669,8.0,1
2023-11-27 21:32:38,56.4,-61,0.0,28.7639,8.0,1
2023-11-27 21:37:38,56.4,-62,1.5999999999999943,28.5676,8.0,1
2023-11-27 21:42:38,56.4,-62,3.200000000000003,28.8098,8.0,1
2023-11-27 21:47:39,56.9,-62,3.200000000000003,29.0911,8.0,1
2023-11-27 21:52:39,56.4,-61,1.5999999999999943,29.2904,8.0,1
2023-11-27 21:57:40,56.4,-62,0.0,29.2685,8.0,1
2023-11-27 22:02:40,56.9,-62,1.5999999999999943,29.4227,8.0,1
2023-11-27 22:07:40,56.4,-61,0.0,29.0138,8.0,1
2023-11-27 22:12:41,56.4,-62,1.5999999999999943,28.9292,8.0,1
2023-11-27 22:17:41,57.5,-61,1.7000000000000028,28.8944,8.0,1
2023-11-27 22:22:42,56.4,-62,1.5999999999999943,28.6587,8.0,1
2023-11-27 22:27:42,56.4,-62,0.0,28.4972,8.0,1
2023-11-27 22:32:42,56.9,-61,0.0,28.6776,8.0,1
2023-11-27 22:37:43,55.8,-62,1.5999999999999943,28.9558,8.0,1
2023-11-27 22:42:43,56.4,-61,1.5999999999999943,28.553,8.0,1
2023-11-27 22:47:43,56.9,-62,1.5999999999999943,28.7428,8.0,1
2023-11-27 22:52:44,56.9,-62,1.5999999999999943,28.7291,8.0,1
2023-11-27 22:57:44,56.4,-61,1.5999999999999943,28.7974,8.0,1
2023-11-27 23:02:45,56.4,-61,1.5999999999999943,28.8017,8.0,1
2023-11-27 23:07:45,55.8,-62,1.5999999999999943,28.8661,8.0,1
2023-11-27 23:12:45,55.8,-62,0.0,29.1092,8.0,1
2023-11-27 23:17:46,56.9,-61,1.5999999999999943,28.7493,8.0,1
2023-11-27 23:22:46,56.4,-62,0.0,28.9262,8.0,1
2023-11-27 23:27:47,56.4,-61,1.5999999999999943,28.9365,8.0,1
2023-11-27 23:32:47,56.4,-61,1.5999999999999943,28.517,8.0,1
2023-11-27 23:37:47,56.4,-61,1.5999999999999943,28.7214,8.0,1
2023-11-27 23:42:48,55.8,-61,1.5999999999999943,28.7909,8.0,1
2023-11-27 23:47:48,56.9,-61,1.5999999999999943,29.4244,8.0,1
2023-11-27 23:52:48,56.4,-62,1.5999999999999943,29.3411,8.0,1
2023-11-27 23:57:49,55.8,-62,1.5999999999999943,29.183,8.0,1
2023-11-28 00:00:59,60.1,-56,95.9,16.9481,8.0,1
2023-11-28 00:06:00,56.4,-57,0.0,28.5663,8.0,1
2023-11-28 00:11:00,55.8,-57,0.0,28.5105,8.0,1
2023-11-28 00:16:01,55.8,-57,1.5999999999999943,28.4255,8.0,1
2023-11-28 00:21:01,55.8,-56,0.0,28.6436,8.0,1
2023-11-28 00:26:02,54.8,-56,0.0,28.5496,8.0,1
2023-11-28 00:31:02,54.8,-56,1.5999999999999943,28.6771,8.0,1
2023-11-28 00:36:02,54.8,-56,1.5999999999999943,28.538,8.0,1
2023-11-28 00:41:03,54.8,-57,0.0,28.4916,8.0,1
2023-11-28 00:46:03,58.0,-56,1.5999999999999943,28.4062,8.0,1
2023-11-28 00:51:04,54.8,-55,3.200000000000003,28.4938,8.0,1
2023-11-28 00:56:04,54.8,-58,1.5999999999999943,28.5071,8.0,1
2023-11-28 01:01:04,54.8,-55,0.0,28.6316,8.0,1
2023-11-28 01:06:05,54.8,-56,1.5999999999999943,28.696,8.0,1
2023-11-28 01:11:05,55.3,-56,0.0,28.7562,8.0,1
2023-11-28 01:16:06,55.8,-56,0.0,28.8545,8.0,1
2023-11-28 01:21:06,55.3,-56,1.5999999999999943,28.9202,8.0,1
2023-11-28 01:26:06,54.8,-56,1.5999999999999943,28.7441,8.0,1
2023-11-28 01:31:07,54.8,-56,1.5999999999999943,28.8712,8.0,1
2023-11-28 01:36:07,54.8,-57,1.5999999999999943,28.7909,8.0,1
2023-11-28 01:41:08,54.8,-56,0.0,28.6703,8.0,1
2023-11-28 01:46:08,55.8,-56,3.299999999999997,28.8777,8.0,1
2023-11-28 01:51:08,55.3,-56,0.0,29.1298,8.0,1
2023-11-28 01:56:09,54.8,-55,1.5999999999999943,28.8695,8.0,1
2023-11-28 02:01:09,55.3,-56,1.5999999999999943,29.0447,8.0,1
2023-11-28 02:06:09,54.8,-56,1.5999999999999943,28.882,8.0,1
2023-11-28 02:11:10,54.8,-56,1.5999999999999943,28.8627,8.0,1
2023-11-28 02:16:10,55.3,-57,1.5999999999999943,28.7832,8.0,1
2023-11-28 02:21:11,54.8,-56,1.5999999999999943,28.6977,8.0,1
2023-11-28 02:26:11,54.8,-57,1.5999999999999943,28.6393,8.0,1
2023-11-28 02:31:11,54.8,-56,1.5999999999999943,28.5251,8.0,1
2023-11-28 02:36:12,54.8,-57,1.5999999999999943,28.55,8.0,1
2023-11-28 02:41:12,54.8,-57,1.5999999999999943,28.5401,8.0,1
2023-11-28 02:46:13,55.3,-56,1.5999999999999943,29.1538,8.0,1
2023-11-28 02:51:13,54.8,-56,0.0,29.2303,8.0,1
2023-11-28 02:56:13,54.8,-56,1.5999999999999943,29.0568,8.0,1
2023-11-28 03:01:14,54.8,-55,3.299999999999997,29.1311,8.0,1
2023-11-28 03:06:14,54.2,-56,1.5999999999999943,29.1319,8.0,1
2023-11-28 03:11:15,54.8,-56,1.5999999999999943,28.876,8.0,1
2023-11-28 03:16:15,56.4,-56,1.5999999999999943,29.0031,8.0,1
2023-11-28 03:21:15,55.3,-56,1.5999999999999943,28.7257,8.0,1
2023-11-28 03:26:16,54.8,-56,1.5999999999999943,28.608,8.0,1
2023-11-28 03:31:16,54.8,-56,1.5999999999999943,28.7622,8.0,1
2023-11-28 03:36:16,54.8,-56,1.5999999999999943,28.7196,8.0,1
2023-11-28 03:41:17,54.8,-56,3.200000000000003,28.8622,8.0,1
2023-11-28 03:46:17,55.8,-56,1.5999999999999943,28.5105,8.0,1
2023-11-28 03:51:17,54.8,-56,1.5999999999999943,28.7622,8.0,1
2023-11-28 03:56:18,54.8,-55,1.5999999999999943,28.8103,8.0,1
2023-11-28 04:01:18,54.8,-56,1.5999999999999943,29.4106,8.0,1
2023-11-28 04:06:19,54.8,-56,1.5999999999999943,28.702,8.0,1
2023-11-28 04:11:19,54.8,-56,1.5999999999999943,28.7437,8.0,1
2023-11-28 04:16:19,54.8,-55,3.200000000000003,28.4495,8.0,1
2023-11-28 04:21:20,54.8,-55,1.5999999999999943,28.4981,8.0,1
2023-11-28 04:26:20,54.2,-56,1.5999999999999943,28.4362,8.0,1
2023-11-28 04:31:21,54.8,-56,4.799999999999997,28.5449,8.0,1
2023-11-28 04:36:21,54.8,-57,1.5999999999999943,28.5547,8.0,1
2023-11-28 04:41:21,54.2,-57,0.0,28.5071,8.0,1
2023-11-28 04:46:22,54.8,-56,1.5999999999999943,28.7467,8.0,1
2023-11-28 04:51:22,54.2,-55,1.5999999999999943,28.6067,8.0,1
2023-11-28 04:56:22,54.8,-56,1.5999999999999943,28.7892,8.0,1
2023-11-28 05:01:23,55.3,-55,0.0,28.5745,8.0,1
2023-11-28 05:06:23,54.8,-56,3.200000000000003,28.4981,8.0,1
2023-11-28 05:11:24,55.3,-56,0.0,28.6698,8.0,1
2023-11-28 05:16:24,55.8,-56,3.299999999999997,28.6733,8.0,1
2023-11-28 05:21:25,54.8,-55,1.5999999999999943,28.6741,8.0,1
2023-11-28 05:26:25,54.8,-56,0.0,28.5389,8.0,1
2023-11-28 05:31:25,54.8,-56,1.7000000000000028,28.6874,8.0,1
2023-11-28 05:36:26,54.2,-56,1.5999999999999943,28.5389,8.0,1
2023-11-28 05:41:26,54.8,-56,1.5999999999999943,28.5367,8.0,1
2023-11-28 05:46:26,55.8,-56,1.5999999999999943,28.7875,8.0,1
2023-11-28 05:51:27,54.8,-56,1.5999999999999943,28.8326,8.0,1
2023-11-28 05:56:27,54.8,-56,1.5999999999999943,28.8584,8.0,1
2023-11-28 06:01:28,54.8,-57,1.5999999999999943,28.8171,8.0,1
2023-11-28 06:06:28,54.8,-57,0.0,28.6565,8.0,1
2023-11-28 06:11:28,54.2,-57,3.200000000000003,28.9108,8.0,1
2023-11-28 06:16:29,55.8,-56,0.0,28.949,8.0,1
2023-11-28 06:21:29,54.8,-56,1.5999999999999943,28.5397,8.0,1
2023-11-28 06:26:29,54.8,-56,0.0,28.6187,8.0,1
2023-11-28 06:31:30,54.8,-57,0.0,28.6853,8.0,1
2023-11-28 06:36:30,54.8,-57,0.0,28.6913,8.0,1
2023-11-28 06:41:30,54.8,-56,1.5999999999999943,28.7055,8.0,1
2023-11-28 06:46:31,55.3,-56,0.0,28.4714,8.0,1
2023-11-28 06:51:31,54.8,-57,1.5999999999999943,28.5775,8.0,1
2023-11-28 06:56:32,54.8,-56,1.5999999999999943,28.4461,8.0,1
2023-11-28 07:01:32,54.8,-58,1.5999999999999943,28.684,8.0,1
2023-11-28 07:06:33,54.2,-56,1.5999999999999943,28.8347,8.0,1
2023-11-28 07:11:33,54.2,-56,3.200000000000003,28.8622,8.0,1
2023-11-28 07:16:33,55.8,-57,0.0,28.8515,8.0,1
2023-11-28 07:21:34,54.8,-57,1.5999999999999943,28.9421,8.0,1
2023-11-28 07:26:34,55.3,-57,0.0,28.7798,8.0,1
2023-11-28 07:31:34,54.8,-57,3.299999999999997,28.8515,8.0,1
2023-11-28 07:36:35,54.8,-58,1.5999999999999943,28.8721,8.0,1
2023-11-28 07:41:35,54.8,-58,1.5999999999999943,28.8322,8.0,1
2023-11-28 07:46:35,55.3,-58,0.0,28.6174,8.0,1
2023-11-28 07:51:36,54.8,-57,1.5999999999999943,28.4512,8.0,1
2023-11-28 07:56:36,54.8,-58,1.5999999999999943,28.264,8.0,1
2023-11-28 08:01:37,55.3,-58,3.200000000000003,28.0909,8.0,1
2023-11-28 08:06:37,54.8,-58,1.5999999999999943,28.2546,8.0,1
2023-11-28 08:11:37,54.8,-58,0.0,28.1158,8.0,1
2023-11-28 08:16:37,55.8,-57,1.5999999999999943,28.5191,8.0,1
2023-11-28 08:21:38,54.8,-57,1.5999999999999943,28.5122,8.0,1
2023-11-28 08:26:38,54.2,-58,1.5999999999999943,28.5118,8.0,1
2023-11-28 08:31:39,54.2,-58,1.5999999999999943,28.6355,8.0,1
2023-11-28 08:36:39,54.8,-58,1.5999999999999943,28.5736,8.0,1
2023-11-28 08:41:40,54.2,-58,1.5999999999999943,28.5071,8.0,1
2023-11-28 08:46:40,55.3,-58,3.299999999999997,28.1429,8.0,1
2023-11-28 08:51:40,54.8,-58,1.5999999999999943,28.4654,8.0,1
2023-11-28 08:56:41,54.2,-57,3.200000000000003,28.1442,8.0,1
2023-11-28 09:01:41,54.8,-58,3.299999999999997,28.0768,8.0,1
2023-11-28 09:06:41,54.2,-59,1.5999999999999943,28.3284,8.0,1
2023-11-28 09:11:42,54.8,-58,1.5999999999999943,28.2327,8.0,1
2023-11-28 09:16:42,55.8,-58,1.5999999999999943,28.9335,8.0,1
2023-11-28 09:21:42,54.8,-57,8.099999999999994,28.6952,8.0,1
2023-11-28 09:26:43,54.8,-57,3.200000000000003,28.5612,8.0,1
2023-11-28 09:31:43,54.8,-58,3.200000000000003,28.6647,8.0,1
2023-11-28 09:36:44,54.2,-58,0.0,28.4762,8.0,1
2023-11-28 09:41:44,54.2,-58,1.5999999999999943,28.343,8.0,1
2023-11-28 09:46:44,55.8,-58,3.299999999999997,29.0568,8.0,1
2023-11-28 09:51:45,54.8,-57,0.0,28.8055,8.0,1
2023-11-28 09:56:45,54.8,-60,1.5999999999999943,29.0576,8.0,1
2023-11-28 10:01:45,55.3,-58,1.7000000000000028,29.0151,8.0,1
2023-11-28 10:06:46,54.8,-58,0.0,29.0782,8.0,1
2023-11-28 10:11:46,54.2,-58,1.5999999999999943,28.7433,8.0,1
2023-11-28 10:16:47,55.3,-58,1.7000000000000028,28.8678,8.0,1
2023-11-28 10:21:47,54.8,-60,1.5999999999999943,29.1654,8.0,1
2023-11-28 10:26:47,54.8,-58,1.5999999999999943,28.8438,8.0,1
2023-11-28 10:31:48,54.8,-58,4.799999999999997,28.8661,8.0,1
2023-11-28 10:36:48,54.8,-62,3.200000000000003,29.0009,8.0,1
2023-11-28 10:41:49,54.8,-63,3.200000000000003,28.9322,8.0,1
2023-11-28 10:46:49,55.8,-62,0.0,28.806,8.0,1
2023-11-28 10:51:49,54.2,-62,0.0,28.7304,8.0,1
2023-11-28 10:56:50,54.8,-66,3.200000000000003,28.7866,8.0,1
2023-11-28 11:01:50,54.8,-59,1.5999999999999943,28.6582,8.0,1
2023-11-28 11:06:50,54.8,-59,1.5999999999999943,28.7201,8.0,1
2023-11-28 11:11:51,54.8,-58,1.5999999999999943,28.8227,8.0,1
2023-11-28 11:16:51,54.8,-61,1.5999999999999943,28.9352,8.0,1
2023-11-28 11:21:52,54.8,-61,0.0,28.7871,8.0,1
2023-11-28 11:26:52,54.8,-64,0.0,28.6282,8.0,1
2023-11-28 11:31:52,54.8,-57,1.5999999999999943,28.821,8.0,1
2023-11-28 11:36:53,54.8,-60,1.5999999999999943,28.9099,8.0,1
2023-11-28 11:41:53,54.8,-59,1.5999999999999943,28.4916,8.0,1
2023-11-28 11:46:53,55.8,-59,0.0,28.2215,8.0,1
2023-11-28 11:51:54,54.8,-58,0.0,28.4581,8.0,1
2023-11-28 11:56:54,54.8,-57,0.0,28.4349,8.0,1
2023-11-28 12:01:55,54.8,-60,4.799999999999997,28.6441,8.0,1
2023-11-28 12:06:55,55.3,-59,0.0,28.678,8.0,1
2023-11-28 12:11:55,54.8,-59,1.5999999999999943,28.6466,8.0,1
2023-11-28 12:16:56,58.0,-60,0.0,28.605,8.0,1
2023-11-28 12:21:56,55.3,-61,0.0,28.1227,8.0,1
2023-11-28 12:26:56,55.3,-60,0.0,28.209,8.0,1
2023-11-28 12:31:57,54.8,-60,0.0,28.2245,8.0,1
2023-11-28 12:36:57,54.2,-60,0.0,28.2979,8.0,1
2023-11-28 12:41:58,54.8,-61,1.5999999999999943,28.3692,8.0,1
2023-11-28 12:46:58,56.4,-61,0.0,29.0014,8.0,1
2023-11-28 12:51:58,55.8,-61,0.0,28.982,8.0,1
2023-11-28 12:56:59,54.8,-61,1.5999999999999943,29.0692,8.0,1
2023-11-28 13:01:59,55.3,-61,0.0,29.1135,8.0,1
2023-11-28 13:06:59,54.8,-61,0.0,29.086,8.0,1
2023-11-28 13:12:00,54.8,-60,0.0,29.0237,8.0,1
2023-11-28 13:17:00,55.8,-60,1.5999999999999943,29.0134,8.0,1
2023-11-28 13:22:01,54.8,-60,1.5999999999999943,28.8158,8.0,1
2023-11-28 13:27:01,55.3,-61,1.5999999999999943,28.6033,8.0,1
2023-11-28 13:32:01,54.8,-60,1.5999999999999943,28.9825,8.0,1
2023-11-28 13:37:02,54.8,-61,1.5999999999999943,28.9971,8.0,1
2023-11-28 13:42:02,54.8,-58,0.0,28.7793,8.0,1
2023-11-28 13:47:03,55.8,-57,0.0,29.4549,8.0,1
2023-11-28 13:52:03,54.8,-59,1.5999999999999943,29.1495,8.0,1
2023-11-28 13:57:03,54.8,-59,0.0,28.8317,8.0,1
2023-11-28 14:02:04,54.2,-58,1.7000000000000028,28.7918,8.0,1
2023-11-28 14:07:04,54.8,-57,0.0,28.8416,8.0,1
2023-11-28 14:12:05,54.8,-58,1.5999999999999943,28.7587,8.0,1
2023-11-28 14:17:05,55.8,-57,1.5999999999999943,28.0927,8.0,1
2023-11-28 14:22:05,55.3,-57,0.0,28.1304,8.0,1
2023-11-28 14:27:06,55.3,-58,1.5999999999999943,28.0875,8.0,1
2023-11-28 14:32:06,54.8,-59,7.799999999999997,28.0781,8.0,1
2023-11-28 14:37:07,54.8,-57,1.5999999999999943,28.237,8.0,1
2023-11-28 14:42:07,54.2,-59,1.5999999999999943,28.1442,8.0,1
2023-11-28 14:47:07,55.8,-60,0.0,28.2799,8.0,1
2023-11-28 14:52:08,54.8,-57,0.0,28.2722,8.0,1
2023-11-28 14:57:08,54.8,-60,0.0,28.5487,8.0,1
2023-11-28 15:02:08,55.3,-60,1.5999999999999943,28.7957,8.0,1
2023-11-28 15:07:09,55.3,-60,1.5999999999999943,28.7291,8.0,1
2023-11-28 15:12:09,54.8,-60,1.5999999999999943,28.7733,8.0,1
2023-11-28 15:17:10,55.8,-60,6.200000000000003,28.5148,8.0,1
2023-11-28 15:22:10,54.2,-60,0.0,28.3018,8.0,1
2023-11-28 15:27:10,55.3,-57,1.5999999999999943,28.553,8.0,1
2023-11-28 15:32:11,54.8,-57,7.900000000000006,28.8442,8.0,1
2023-11-28 15:37:11,54.8,-57,3.200000000000003,28.7106,8.0,1
2023-11-28 15:42:12,54.8,-57,1.5999999999999943,28.9473,8.0,1
2023-11-28 15:47:12,55.8,-57,0.0,28.5182,8.0,1
2023-11-28 15:52:12,54.8,-57,1.5999999999999943,28.7463,8.0,1
2023-11-28 15:57:13,54.8,-57,1.5999999999999943,28.7858,8.0,1
2023-11-28 16:02:13,55.8,-57,3.200000000000003,28.7098,8.0,1
2023-11-28 16:07:13,54.8,-57,1.5999999999999943,28.6101,8.0,1
2023-11-28 16:12:14,54.8,-57,1.5999999999999943,28.6831,8.0,1
2023-11-28 16:17:14,55.8,-57,1.7000000000000028,28.5414,8.0,1
2023-11-28 16:22:15,54.8,-57,1.5999999999999943,28.5075,8.0,1
2023-11-28 16:27:15,55.3,-57,0.0,28.41,8.0,1
2023-11-28 16:32:15,54.2,-58,3.299999999999997,28.5221,8.0,1
2023-11-28 16:37:16,54.8,-58,1.5999999999999943,28.8042,8.0,1
2023-11-28 16:42:16,54.8,-57,1.5999999999999943,28.6389,8.0,1
2023-11-28 16:47:16,55.8,-57,4.799999999999997,28.8094,8.0,1
2023-11-28 16:52:17,54.8,-57,1.5999999999999943,28.8919,8.0,1
2023-11-28 16:57:17,54.8,-57,1.5999999999999943,28.6587,8.0,1
2023-11-28 17:02:18,54.8,-57,1.5999999999999943,29.0898,8.0,1
2023-11-28 17:07:18,54.8,-57,1.5999999999999943,29.0207,8.0,1
2023-11-28 17:12:18,54.8,-57,1.5999999999999943,28.9056,8.0,1
2023-11-28 17:17:19,55.8,-58,3.200000000000003,28.6694,8.0,1
2023-11-28 17:22:19,54.8,-57,1.5999999999999943,28.5685,8.0,1
2023-11-28 17:27:19,54.8,-58,0.0,28.6303,8.0,1
2023-11-28 17:32:20,54.8,-57,0.0,28.3825,8.0,1
2023-11-28 17:37:20,54.8,-57,1.5999999999999943,28.5921,8.0,1
2023-11-28 17:42:21,55.3,-57,0.0,28.611,8.0,1
2023-11-28 17:47:21,55.8,-57,1.5999999999999943,28.7901,8.0,1
2023-11-28 17:52:21,55.3,-58,1.5999999999999943,28.9073,8.0,1
2023-11-28 17:57:22,54.8,-57,1.5999999999999943,28.7793,8.0,1
2023-11-28 18:02:22,54.8,-57,3.200000000000003,28.6797,8.0,1
2023-11-28 18:07:23,54.8,-57,1.5999999999999943,28.9554,8.0,1
2023-11-28 18:12:23,54.8,-57,0.0,28.8996,8.0,1
2023-11-28 18:17:23,55.8,-57,1.5999999999999943,28.5646,8.0,1
2023-11-28 18:22:24,54.8,-56,1.5999999999999943,28.5303,8.0,1
2023-11-28 18:27:24,54.8,-57,0.0,28.6475,8.0,1
2023-11-28 18:32:25,54.8,-57,1.5999999999999943,28.5766,8.0,1
2023-11-28 18:37:25,54.8,-57,0.0,28.754,8.0,1
2023-11-28 18:42:25,54.8,-57,1.5999999999999943,28.7454,8.0,1
2023-11-28 18:47:26,55.8,-57,0.0,29.0443,8.0,1
2023-11-28 18:52:26,54.8,-57,1.5999999999999943,29.0164,8.0,1
2023-11-28 18:57:26,55.3,-57,1.5999999999999943,28.6458,8.0,1
2023-11-28 19:02:27,55.3,-57,1.5999999999999943,28.6187,8.0,1
2023-11-28 19:07:27,54.8,-57,0.0,28.7252,8.0,1
2023-11-28 19:12:28,54.8,-57,1.5999999999999943,28.7725,8.0,1
2023-11-28 19:17:28,55.8,-57,1.7000000000000028,28.5462,8.0,1
2023-11-28 19:22:28,54.8,-57,3.200000000000003,28.529,8.0,1
2023-11-28 19:27:29,54.8,-57,0.0,28.3512,8.0,1
2023-11-28 19:32:29,55.3,-58,1.5999999999999943,28.5663,8.0,1
2023-11-28 19:37:29,54.8,-57,0.0,28.565,8.0,1
2023-11-28 19:42:30,54.8,-57,0.0,28.5139,8.0,1
2023-11-28 19:47:30,55.8,-57,3.299999999999997,29.1972,8.0,1
2023-11-28 19:52:31,54.2,-57,0.0,28.9855,8.0,1
2023-11-28 19:57:31,54.8,-57,0.0,28.94,8.0,1
2023-11-28 20:02:31,54.8,-57,17.700000000000003,29.1083,8.0,1
2023-11-28 20:07:32,54.8,-57,3.200000000000003,29.183,8.0,1
2023-11-28 20:12:32,54.8,-57,1.5999999999999943,28.9872,8.0,1
2023-11-28 20:17:33,54.8,-57,0.0,29.2354,8.0,1
